commune_code,commune_full_name,province_code,province_full_name,boundary_source_url
17254,Xã Con Cuông,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17254_con_cuong.geojson
17263,Xã Môn Sơn,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17263_mon_son.geojson
17266,Xã Tân Kỳ,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17266_tan_ky.geojson
17272,Xã Tân Phú,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17272_tan_phu.geojson
17278,Xã Giai Xuân,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17278_giai_xuan.geojson
17284,Xã Nghĩa Đồng,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17284_nghia_dong.geojson
17287,Xã Tiên Đồng,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17287_tien_dong.geojson
17305,Xã Tân An,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17305_tan_an.geojson
17326,Xã Nghĩa Hành,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17326_nghia_hanh.geojson
17329,Xã Anh Sơn,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17329_anh_son.geojson
17335,Xã Thành Bình Thọ,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17335_thanh_binh_tho.geojson
17344,Xã Nhân Hoà,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17344_nhan_hoa.geojson
17357,Xã Vĩnh Tường,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17357_vinh_tuong.geojson
17365,Xã Anh Sơn Đông,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17365_anh_son_dong.geojson
17380,Xã Yên Xuân,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17380_yen_xuan.geojson
17395,Xã Hùng Châu,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17395_hung_chau.geojson
17416,Xã Đức Châu,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17416_duc_chau.geojson
17419,Xã Hải Châu,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17419_hai_chau.geojson
17443,Xã Quảng Châu,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17443_quang_chau.geojson
17464,Xã Diễn Châu,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17464_dien_chau.geojson
17476,Xã Minh Châu,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17476_minh_chau.geojson
17479,Xã An Châu,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17479_an_chau.geojson
17488,Xã Tân Châu,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17488_tan_chau.geojson
17506,Xã Yên Thành,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17506_yen_thanh.geojson
17515,Xã Bình Minh,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17515_binh_minh.geojson
17521,Xã Quang Đồng,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17521_quang_dong.geojson
17524,Xã Giai Lạc,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17524_giai_lac.geojson
17530,Xã Đông Thành,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17530_dong_thanh.geojson
17560,Xã Vân Du,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17560_van_du.geojson
17569,Xã Quan Thành,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17569_quan_thanh.geojson
17605,Xã Hợp Minh,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17605_hop_minh.geojson
17611,Xã Vân Tụ,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17611_van_tu.geojson
17623,Xã Bạch Ngọc,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17623_bach_ngoc.geojson
17641,Xã Lương Sơn,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17641_luong_son.geojson
17662,Xã Đô Lương,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17662_do_luong.geojson
17677,Xã Văn Hiến,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17677_van_hien.geojson
17689,Xã Thuần Trung,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17689_thuan_trung.geojson
17707,Xã Bạch Hà,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17707_bach_ha.geojson
17713,Xã Đại Đồng,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17713_dai_dong.geojson
17722,Xã Hạnh Lâm,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17722_hanh_lam.geojson
17728,Xã Cát Ngạn,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17728_cat_ngan.geojson
17743,Xã Tam Đồng,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17743_tam_dong.geojson
17759,Xã Sơn Lâm,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17759_son_lam.geojson
17770,Xã Hoa Quân,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17770_hoa_quan.geojson
17779,Xã Xuân Lâm,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17779_xuan_lam.geojson
17791,Xã Kim Bảng,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17791_kim_bang.geojson
17818,Xã Bích Hào,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17818_bich_hao.geojson
17827,Xã Nghi Lộc,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17827_nghi_loc.geojson
17833,Xã Hải Lộc,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17833_hai_loc.geojson
17842,Xã Thần Lĩnh,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17842_than_linh.geojson
17854,Xã Văn Kiều,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17854_van_kieu.geojson
17857,Xã Phúc Lộc,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17857_phuc_loc.geojson
17866,Xã Trung Lộc,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17866_trung_loc.geojson
17878,Xã Đông Lộc,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17878_dong_loc.geojson
17920,Phường Vinh Hưng,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17920_vinh_hung.geojson
17935,Xã Nam Đàn,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17935_nam_dan.geojson
17944,Xã Đại Huệ,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17944_dai_hue.geojson
17950,Xã Vạn An,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17950_van_an.geojson
17971,Xã Kim Liên,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17971_kim_lien.geojson
17989,Xã Thiên Nhẫn,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/17989_thien_nhan.geojson
18001,Xã Hưng Nguyên,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/18001_hung_nguyen.geojson
18007,Xã Yên Trung,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/18007_yen_trung.geojson
18028,Xã Hưng Nguyên Nam,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/18028_hung_nguyen_nam.geojson
18040,Xã Lam Thành,40,Tỉnh Nghệ An,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/40_nghe_an/wards/18040_lam_thanh.geojson
18073,Phường Thành Sen,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18073_thanh_sen.geojson
18100,Phường Trần Phú,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18100_tran_phu.geojson
18115,Phường Bắc Hồng Lĩnh,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18115_bac_hong_linh.geojson
18118,Phường Nam Hồng Lĩnh,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18118_nam_hong_linh.geojson
18133,Xã Hương Sơn,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18133_huong_son.geojson
18160,Xã Sơn Hồng,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18160_son_hong.geojson
18163,Xã Sơn Tiến,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18163_son_tien.geojson
18172,Xã Sơn Tây,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18172_son_tay.geojson
18184,Xã Sơn Giang,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18184_son_giang.geojson
18196,Xã Sơn Kim 1,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18196_son_kim_1.geojson
18199,Xã Sơn Kim 2,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18199_son_kim_2.geojson
18202,Xã Tứ Mỹ,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18202_tu_my.geojson
18223,Xã Kim Hoa,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18223_kim_hoa.geojson
18229,Xã Đức Thọ,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18229_duc_tho.geojson
18244,Xã Đức Minh,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18244_duc_minh.geojson
18262,Xã Đức Quang,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18262_duc_quang.geojson
18277,Xã Đức Thịnh,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18277_duc_thinh.geojson
18304,Xã Đức Đồng,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18304_duc_dong.geojson
18313,Xã Vũ Quang,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18313_vu_quang.geojson
18322,Xã Mai Hoa,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18322_mai_hoa.geojson
18328,Xã Thượng Đức,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18328_thuong_duc.geojson
18352,Xã Nghi Xuân,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18352_nghi_xuan.geojson
18364,Xã Đan Hải,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18364_dan_hai.geojson
18373,Xã Tiên Điền,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18373_tien_dien.geojson
18394,Xã Cổ Đạm,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18394_co_dam.geojson
18406,Xã Can Lộc,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18406_can_loc.geojson
18409,Xã Hồng Lộc,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18409_hong_loc.geojson
18418,Xã Tùng Lộc,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18418_tung_loc.geojson
18436,Xã Trường Lưu,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18436_truong_luu.geojson
18466,Xã Gia Hanh,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18466_gia_hanh.geojson
18481,Xã Xuân Lộc,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18481_xuan_loc.geojson
18484,Xã Đồng Lộc,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18484_dong_loc.geojson
18496,Xã Hương Khê,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18496_huong_khe.geojson
18502,Xã Hà Linh,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18502_ha_linh.geojson
18523,Xã Hương Bình,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18523_huong_binh.geojson
18532,Xã Hương Phố,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18532_huong_pho.geojson
18544,Xã Hương Xuân,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18544_huong_xuan.geojson
18547,Xã Phúc Trạch,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18547_phuc_trach.geojson
18550,Xã Hương Đô,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18550_huong_do.geojson
18562,Xã Thạch Hà,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18562_thach_ha.geojson
18568,Xã Lộc Hà,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18568_loc_ha.geojson
18583,Xã Mai Phụ,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18583_mai_phu.geojson
18586,Xã Đông Kinh,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18586_dong_kinh.geojson
18601,Xã Việt Xuyên,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18601_viet_xuyen.geojson
18604,Xã Thạch Khê,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18604_thach_khe.geojson
18619,Xã Đồng Tiến,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18619_dong_tien.geojson
18628,Xã Thạch Lạc,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18628_thach_lac.geojson
18634,Xã Toàn Lưu,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18634_toan_luu.geojson
18652,Phường Hà Huy Tập,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18652_ha_huy_tap.geojson
18667,Xã Thạch Xuân,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18667_thach_xuan.geojson
18673,Xã Cẩm Xuyên,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18673_cam_xuyen.geojson
18676,Xã Thiên Cầm,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18676_thien_cam.geojson
18682,Xã Yên Hoà,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18682_yen_hoa.geojson
18685,Xã Cẩm Bình,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18685_cam_binh.geojson
18736,Xã Cẩm Hưng,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18736_cam_hung.geojson
18739,Xã Cẩm Duệ,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18739_cam_due.geojson
18742,Xã Cẩm Trung,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18742_cam_trung.geojson
18748,Xã Cẩm Lạc,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18748_cam_lac.geojson
18754,Phường Sông Trí,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18754_song_tri.geojson
18766,Xã Kỳ Xuân,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18766_ky_xuan.geojson
18775,Xã Kỳ Anh,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18775_ky_anh.geojson
18781,Phường Hải Ninh,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18781_hai_ninh.geojson
18787,Xã Kỳ Văn,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18787_ky_van.geojson
18790,Xã Kỳ Khang,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18790_ky_khang.geojson
18814,Xã Kỳ Hoa,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18814_ky_hoa.geojson
18823,Phường Vũng Áng,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18823_vung_ang.geojson
18832,Phường Hoành Sơn,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18832_hoanh_son.geojson
18838,Xã Kỳ Lạc,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18838_ky_lac.geojson
18844,Xã Kỳ Thượng,42,Tỉnh Hà Tĩnh,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/42_ha_tinh/wards/18844_ky_thuong.geojson
18859,Phường Đồng Thuận,44,Tỉnh Quảng Trị,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/44_quang_tri/wards/18859_dong_thuan.geojson
18871,Phường Đồng Sơn,44,Tỉnh Quảng Trị,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/44_quang_tri/wards/18871_dong_son.geojson
18880,Phường Đồng Hới,44,Tỉnh Quảng Trị,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/44_quang_tri/wards/18880_dong_hoi.geojson
18901,Xã Minh Hoá,44,Tỉnh Quảng Trị,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/44_quang_tri/wards/18901_minh_hoa.geojson
18904,Xã Dân Hoá,44,Tỉnh Quảng Trị,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/44_quang_tri/wards/18904_dan_hoa.geojson
18919,Xã Tân Thành,44,Tỉnh Quảng Trị,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/44_quang_tri/wards/18919_tan_thanh.geojson
18922,Xã Kim Điền,44,Tỉnh Quảng Trị,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/44_quang_tri/wards/18922_kim_dien.geojson
18943,Xã Kim Phú,44,Tỉnh Quảng Trị,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/44_quang_tri/wards/18943_kim_phu.geojson
18949,Xã Đồng Lê,44,Tỉnh Quảng Trị,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/44_quang_tri/wards/18949_dong_le.geojson
18952,Xã Tuyên Sơn,44,Tỉnh Quảng Trị,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/44_quang_tri/wards/18952_tuyen_son.geojson
18958,Xã Tuyên Lâm,44,Tỉnh Quảng Trị,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/44_quang_tri/wards/18958_tuyen_lam.geojson
